Year,State,County,CountyID,Ownership Rate (%)
2009,LA,Orleans,OrleansLA2009,53.71553857
2010,LA,Orleans,OrleansLA2010,51.75566446
2011,LA,Orleans,OrleansLA2011,51.18501183
2012,LA,Orleans,OrleansLA2012,50.39894183
2013,LA,Orleans,OrleansLA2013,50.384746
2014,LA,Orleans,OrleansLA2014,50.14383719
2015,LA,Orleans,OrleansLA2015,49.89191194
2016,LA,Orleans,OrleansLA2016,49.92398009
2017,LA,Orleans,OrleansLA2017,50.81079494
2018,LA,Orleans,OrleansLA2018,51.27385564
2019,LA,Orleans,OrleansLA2019,52.61009838
2009,LA,Tammany,TammanyLA2009,82.94402583
2010,LA,Tammany,TammanyLA2010,82.54967765
2011,LA,Tammany,TammanyLA2011,81.2067122
2012,LA,Tammany,TammanyLA2012,79.28209332
2013,LA,Tammany,TammanyLA2013,78.86139311
2014,LA,Tammany,TammanyLA2014,78.35909882
2015,LA,Tammany,TammanyLA2015,77.87312238
2016,LA,Tammany,TammanyLA2016,78.36273858
2017,LA,Tammany,TammanyLA2017,79.83020282
2018,LA,Tammany,TammanyLA2018,80.4087631
2019,LA,Tammany,TammanyLA2019,80.68866242
2009,LA,StBernard,StBernardLA2009,66.19348744
2010,LA,StBernard,StBernardLA2010,68.48853635
2011,LA,StBernard,StBernardLA2011,69.64106426
2012,LA,StBernard,StBernardLA2012,70.00816143
2013,LA,StBernard,StBernardLA2013,70.14087436
2014,LA,StBernard,StBernardLA2014,71.50674847
2015,LA,StBernard,StBernardLA2015,68.49634143
2016,LA,StBernard,StBernardLA2016,67.8655539
2017,LA,StBernard,StBernardLA2017,68.5690006
2018,LA,StBernard,StBernardLA2018,68.46409912
2019,LA,StBernard,StBernardLA2019,67.99434106
2009,LA,Tangipahoa,TangipahoaLA2009,71.77577212
2010,LA,Tangipahoa,TangipahoaLA2010,70.59857486
2011,LA,Tangipahoa,TangipahoaLA2011,69.68237705
2012,LA,Tangipahoa,TangipahoaLA2012,69.40650861
2013,LA,Tangipahoa,TangipahoaLA2013,69.92500733
2014,LA,Tangipahoa,TangipahoaLA2014,69.64090321
2015,LA,Tangipahoa,TangipahoaLA2015,68.8490029
2016,LA,Tangipahoa,TangipahoaLA2016,69.49885422
2017,LA,Tangipahoa,TangipahoaLA2017,69.42629889
2018,LA,Tangipahoa,TangipahoaLA2018,69.60876246
2019,LA,Tangipahoa,TangipahoaLA2019,70.24391383
2009,ME,York,YorkME2009,77.83926126
2010,ME,York,YorkME2010,78.13787196
2011,ME,York,YorkME2011,77.80525518
2012,ME,York,YorkME2012,76.20947937
2013,ME,York,YorkME2013,76.15934658
2014,ME,York,YorkME2014,75.51879699
2015,ME,York,YorkME2015,76.01601846
2016,ME,York,YorkME2016,75.97450591
2017,ME,York,YorkME2017,77.11581994
2018,ME,York,YorkME2018,77.34649682
2019,ME,York,YorkME2019,77.27087414
2009,ME,Cumberland,CumberlandME2009,73.3557459
2010,ME,Cumberland,CumberlandME2010,73.50244521
2011,ME,Cumberland,CumberlandME2011,72.68844507
2012,ME,Cumberland,CumberlandME2012,72.49621774
2013,ME,Cumberland,CumberlandME2013,72.3070255
2014,ME,Cumberland,CumberlandME2014,72.15347701
2015,ME,Cumberland,CumberlandME2015,72.0084693
2016,ME,Cumberland,CumberlandME2016,72.34424313
2017,ME,Cumberland,CumberlandME2017,72.91503454
2018,ME,Cumberland,CumberlandME2018,73.40313358
2019,ME,Cumberland,CumberlandME2019,73.88014219
2009,ME,Hancock,HancockME2009,77.96448087
2010,ME,Hancock,HancockME2010,77.92779962
2011,ME,Hancock,HancockME2011,76.61264335
2012,ME,Hancock,HancockME2012,77.149677
2013,ME,Hancock,HancockME2013,76.22989548
2014,ME,Hancock,HancockME2014,75.6080979
2015,ME,Hancock,HancockME2015,76.09142512
2016,ME,Hancock,HancockME2016,77.57893343
2017,ME,Hancock,HancockME2017,76.86834087
2018,ME,Hancock,HancockME2018,78.67435703
2019,ME,Hancock,HancockME2019,79.66201017
2009,ME ,Waldo,WaldoME 2009,82.50693435
2010,ME ,Waldo,WaldoME 2010,81.7205982
2011,ME ,Waldo,WaldoME 2011,81.46414186
2012,ME ,Waldo,WaldoME 2012,80.51648726
2013,ME ,Waldo,WaldoME 2013,80.33397122
2014,ME ,Waldo,WaldoME 2014,79.60895319
2015,ME ,Waldo,WaldoME 2015,80.01308901
2016,ME ,Waldo,WaldoME 2016,78.94970607
2017,ME ,Waldo,WaldoME 2017,80.96968439
2018,ME ,Waldo,WaldoME 2018,81.46197925
2019,ME ,Waldo,WaldoME 2019,81.3189356
2009,ME,Sagadahoc,SagadahocME2009,78.76663367
2010,ME,Sagadahoc,SagadahocME2010,79.78295707
2011,ME,Sagadahoc,SagadahocME2011,79.321784
2012,ME,Sagadahoc,SagadahocME2012,79.48104475
2013,ME,Sagadahoc,SagadahocME2013,78.95520678
2014,ME,Sagadahoc,SagadahocME2014,78.13145809
2015,ME,Sagadahoc,SagadahocME2015,77.04184124
2016,ME,Sagadahoc,SagadahocME2016,77.65582462
2017,ME,Sagadahoc,SagadahocME2017,77.58309714
2018,ME,Sagadahoc,SagadahocME2018,78.76325693
2019,ME,Sagadahoc,SagadahocME2019,78.48715185
2009,MD,StMarys,StMarysMD2009,75.60103298
2010,MD,StMarys,StMarysMD2010,74.98488878
2011,MD,StMarys,StMarysMD2011,75.01286365
2012,MD,StMarys,StMarysMD2012,74.64787362
2013,MD,StMarys,StMarysMD2013,75.28431429
2014,MD,StMarys,StMarysMD2014,75.04305858
2015,MD,StMarys,StMarysMD2015,74.83387927
2016,MD,StMarys,StMarysMD2016,73.64686239
2017,MD,StMarys,StMarysMD2017,74.82797262
2018,MD,StMarys,StMarysMD2018,73.68925066
2019,MD,StMarys,StMarysMD2019,73.60692014
2009,MD,Charles,CharlesMD2009,84.11378807
2010,MD,Charles,CharlesMD2010,82.70004408
2011,MD,Charles,CharlesMD2011,81.69880204
2012,MD,Charles,CharlesMD2012,81.5300659
2013,MD,Charles,CharlesMD2013,80.72489433
2014,MD,Charles,CharlesMD2014,78.88022299
2015,MD,Charles,CharlesMD2015,79.29683616
2016,MD,Charles,CharlesMD2016,78.59151228
2017,MD,Charles,CharlesMD2017,78.25518291
2018,MD,Charles,CharlesMD2018,77.73249638
2019,MD,Charles,CharlesMD2019,77.42485448
2009,MD,Frederick,FrederickMD2009,80.58367341
2010,MD,Frederick,FrederickMD2010,79.89359186
2011,MD,Frederick,FrederickMD2011,78.95050002
2012,MD,Frederick,FrederickMD2012,78.54803161
2013,MD,Frederick,FrederickMD2013,78.03800931
2014,MD,Frederick,FrederickMD2014,76.9320878
2015,MD,Frederick,FrederickMD2015,76.21396919
2016,MD,Frederick,FrederickMD2016,76.38470782
2017,MD,Frederick,FrederickMD2017,77.01488951
2018,MD,Frederick,FrederickMD2018,77.13989187
2019,MD,Frederick,FrederickMD2019,77.77917393
2009,MD,Howard,HowardMD2009,80.13300637
2010,MD,Howard,HowardMD2010,78.98596453
2011,MD,Howard,HowardMD2011,77.99620255
2012,MD,Howard,HowardMD2012,77.84086732
2013,MD,Howard,HowardMD2013,77.48105625
2014,MD,Howard,HowardMD2014,76.57371618
2015,MD,Howard,HowardMD2015,76.37258765
2016,MD,Howard,HowardMD2016,76.4751203
2017,MD,Howard,HowardMD2017,76.23260146
2018,MD,Howard,HowardMD2018,75.86105547
2019,MD,Howard,HowardMD2019,76.38264179
2009,MD ,Montgomery,MontgomeryMD 2009,73.25394707
2010,MD ,Montgomery,MontgomeryMD 2010,72.63428526
2011,MD ,Montgomery,MontgomeryMD 2011,72.22948697
2012,MD ,Montgomery,MontgomeryMD 2012,71.31990385
2013,MD ,Montgomery,MontgomeryMD 2013,70.29584267
2014,MD ,Montgomery,MontgomeryMD 2014,69.4723458
2015,MD ,Montgomery,MontgomeryMD 2015,68.60652367
2016,MD ,Montgomery,MontgomeryMD 2016,67.92264815
2017,MD ,Montgomery,MontgomeryMD 2017,67.86097637
2018,MD ,Montgomery,MontgomeryMD 2018,67.84829814
2019,MD ,Montgomery,MontgomeryMD 2019,67.77267627
2009,MA,Norfolk,NorfolkMA2009,77.17270365
2010,MA,Norfolk,NorfolkMA2010,76.44490573
2011,MA,Norfolk,NorfolkMA2011,76.59179933
2012,MA,Norfolk,NorfolkMA2012,76.29858645
2013,MA,Norfolk,NorfolkMA2013,75.81985638
2014,MA,Norfolk,NorfolkMA2014,75.6897925
2015,MA,Norfolk,NorfolkMA2015,75.41967735
2016,MA,Norfolk,NorfolkMA2016,74.95949895
2017,MA,Norfolk,NorfolkMA2017,75.43474273
2018,MA,Norfolk,NorfolkMA2018,75.35301914
2019,MA,Norfolk,NorfolkMA2019,74.97283991
2009,MA,Nantucket,NantucketMA2009,79.0625
2010,MA,Nantucket,NantucketMA2010,76.54492878
2011,MA,Nantucket,NantucketMA2011,73.01199703
2012,MA,Nantucket,NantucketMA2012,73.39382562
2013,MA,Nantucket,NantucketMA2013,66.2324341
2014,MA,Nantucket,NantucketMA2014,64.34756644
2015,MA,Nantucket,NantucketMA2015,66.08238387
2016,MA,Nantucket,NantucketMA2016,65.56291391
2017,MA,Nantucket,NantucketMA2017,67.11826136
2018,MA,Nantucket,NantucketMA2018,69.36378768
2019,MA,Nantucket,NantucketMA2019,68.16761625
2009,MA,Essex,EssexMA2009,71.23500753
2010,MA,Essex,EssexMA2010,70.27152864
2011,MA,Essex,EssexMA2011,69.6719905
2012,MA,Essex,EssexMA2012,68.70540573
2013,MA,Essex,EssexMA2013,67.57720557
2014,MA,Essex,EssexMA2014,66.8995331
2015,MA,Essex,EssexMA2015,66.67082321
2016,MA,Essex,EssexMA2016,66.97542983
2017,MA,Essex,EssexMA2017,67.26865311
2018,MA,Essex,EssexMA2018,67.45245185
2019,MA,Essex,EssexMA2019,67.72020705
2009,MA,Suffolk,SuffolkMA2009,41.31568374
2010,MA,Suffolk,SuffolkMA2010,39.51851292
2011,MA,Suffolk,SuffolkMA2011,38.80898151
2012,MA,Suffolk,SuffolkMA2012,38.50799478
2013,MA,Suffolk,SuffolkMA2013,37.84407563
2014,MA,Suffolk,SuffolkMA2014,37.76553378
2015,MA,Suffolk,SuffolkMA2015,37.50234065
2016,MA,Suffolk,SuffolkMA2016,37.67387369
2017,MA,Suffolk,SuffolkMA2017,38.20787531
2018,MA,Suffolk,SuffolkMA2018,38.24230299
2019,MA,Suffolk,SuffolkMA2019,38.70169722
2009,MA,Middlesex,MiddlesexMA2009,70.49127057
2010,MA,Middlesex,MiddlesexMA2010,69.54293193
2011,MA,Middlesex,MiddlesexMA2011,68.95874741
2012,MA,Middlesex,MiddlesexMA2012,68.45362728
2013,MA,Middlesex,MiddlesexMA2013,67.7929917
2014,MA,Middlesex,MiddlesexMA2014,67.39622127
2015,MA,Middlesex,MiddlesexMA2015,67.51018582
2016,MA,Middlesex,MiddlesexMA2016,67.23978931
2017,MA,Middlesex,MiddlesexMA2017,67.28505344
2018,MA,Middlesex,MiddlesexMA2018,66.95351148
2019,MA,Middlesex,MiddlesexMA2019,66.88877482
2009,MI,Livingston,LivingstonMI2009,89.54075526
2010,MI,Livingston,LivingstonMI2010,89.19117893
2011,MI,Livingston,LivingstonMI2011,88.13181203
2012,MI,Livingston,LivingstonMI2012,87.55470126
2013,MI,Livingston,LivingstonMI2013,86.78723745
2014,MI,Livingston,LivingstonMI2014,86.39843587
2015,MI,Livingston,LivingstonMI2015,86.35114354
2016,MI,Livingston,LivingstonMI2016,86.53109854
2017,MI,Livingston,LivingstonMI2017,87.24880627
2018,MI,Livingston,LivingstonMI2018,87.60367655
2019,MI,Livingston,LivingstonMI2019,88.07288351
2009,MI,Washtenaw,WashtenawMI2009,68.32204361
2010,MI,Washtenaw,WashtenawMI2010,67.95772226
2011,MI,Washtenaw,WashtenawMI2011,66.9296426
2012,MI,Washtenaw,WashtenawMI2012,65.66226589
2013,MI,Washtenaw,WashtenawMI2013,64.99908876
2014,MI,Washtenaw,WashtenawMI2014,64.55350647
2015,MI,Washtenaw,WashtenawMI2015,63.65607668
2016,MI,Washtenaw,WashtenawMI2016,63.58080279
2017,MI,Washtenaw,WashtenawMI2017,64.22409377
2018,MI,Washtenaw,WashtenawMI2018,64.54569115
2019,MI,Washtenaw,WashtenawMI2019,65.03246182
2009,MI,Ottawa,OttawaMI2009,84.70103027
2010,MI,Ottawa,OttawaMI2010,83.54809047
2011,MI,Ottawa,OttawaMI2011,81.8933198
2012,MI,Ottawa,OttawaMI2012,81.56968454
2013,MI,Ottawa,OttawaMI2013,80.69637786
2014,MI,Ottawa,OttawaMI2014,80.53034573
2015,MI,Ottawa,OttawaMI2015,80.23893125
2016,MI,Ottawa,OttawaMI2016,79.78258186
2017,MI,Ottawa,OttawaMI2017,80.25208843
2018,MI,Ottawa,OttawaMI2018,81.36021253
2019,MI,Ottawa,OttawaMI2019,80.79044815
2009,MI,Kent,KentMI2009,76.01791828
2010,MI,Kent,KentMI2010,74.89773258
2011,MI,Kent,KentMI2011,74.22622779
2012,MI,Kent,KentMI2012,73.24938037
2013,MI,Kent,KentMI2013,72.87462653
2014,MI,Kent,KentMI2014,71.86985575
2015,MI,Kent,KentMI2015,71.4083789
2016,MI,Kent,KentMI2016,71.50482689
2017,MI,Kent,KentMI2017,71.70856835
2018,MI,Kent,KentMI2018,71.95818017
2019,MI,Kent,KentMI2019,72.8350475
2009,MI,GrandTraverse,GrandTraverseMI2009,80.60692155
2010,MI,GrandTraverse,GrandTraverseMI2010,80.37153493
2011,MI,GrandTraverse,GrandTraverseMI2011,78.86226542
2012,MI,GrandTraverse,GrandTraverseMI2012,79.47537092
2013,MI,GrandTraverse,GrandTraverseMI2013,78.37895134
2014,MI,GrandTraverse,GrandTraverseMI2014,78.3697265
2015,MI,GrandTraverse,GrandTraverseMI2015,78.56300032
2016,MI,GrandTraverse,GrandTraverseMI2016,78.74651335
2017,MI,GrandTraverse,GrandTraverseMI2017,78.62015224
2018,MI,GrandTraverse,GrandTraverseMI2018,78.04689513
2019,MI,GrandTraverse,GrandTraverseMI2019,78.31873166
2009,MN,Wright,WrightMN2009,88.35556328
2010,MN,Wright,WrightMN2010,88.56989895
2011,MN,Wright,WrightMN2011,88.45391233
2012,MN,Wright,WrightMN2012,87.64274688
2013,MN,Wright,WrightMN2013,86.82376263
2014,MN,Wright,WrightMN2014,86.68255376
2015,MN,Wright,WrightMN2015,85.39290613
2016,MN,Wright,WrightMN2016,84.19806561
2017,MN,Wright,WrightMN2017,85.15299294
2018,MN,Wright,WrightMN2018,84.61111787
2019,MN,Wright,WrightMN2019,84.77610149
2009,MN,Washington,WashingtonMN2009,88.42650057
2010,MN,Washington,WashingtonMN2010,87.47260188
2011,MN,Washington,WashingtonMN2011,85.78976665
2012,MN,Washington,WashingtonMN2012,84.60795609
2013,MN,Washington,WashingtonMN2013,84.01776689
2014,MN,Washington,WashingtonMN2014,83.30120882
2015,MN,Washington,WashingtonMN2015,82.87811364
2016,MN,Washington,WashingtonMN2016,83.24140268
2017,MN,Washington,WashingtonMN2017,83.90437699
2018,MN,Washington,WashingtonMN2018,84.14418098
2019,MN,Washington,WashingtonMN2019,84.17209754
2009,MN,Sherburne,SherburneMN2009,88.7804702
2010,MN,Sherburne,SherburneMN2010,87.45322344
2011,MN,Sherburne,SherburneMN2011,85.43664493
2012,MN,Sherburne,SherburneMN2012,84.28807126
2013,MN,Sherburne,SherburneMN2013,83.46547946
2014,MN,Sherburne,SherburneMN2014,82.7112656
2015,MN,Sherburne,SherburneMN2015,82.75288339
2016,MN,Sherburne,SherburneMN2016,84.11591664
2017,MN,Sherburne,SherburneMN2017,84.72467928
2018,MN,Sherburne,SherburneMN2018,85.16306794
2019,MN,Sherburne,SherburneMN2019,86.63091175
2009,MN,Scott,ScottMN2009,88.99857041
2010,MN,Scott,ScottMN2010,88.40170294
2011,MN,Scott,ScottMN2011,87.50313126
2012,MN,Scott,ScottMN2012,86.5883531
2013,MN,Scott,ScottMN2013,85.84160821
2014,MN,Scott,ScottMN2014,85.31999104
2015,MN,Scott,ScottMN2015,84.93427928
2016,MN,Scott,ScottMN2016,85.12527269
2017,MN,Scott,ScottMN2017,85.61164452
2018,MN,Scott,ScottMN2018,85.05281578
2019,MN,Scott,ScottMN2019,85.56361331
2009,MN,Carver,CarverMN2009,85.9432982
2010,MN,Carver,CarverMN2010,87.55286253
2011,MN,Carver,CarverMN2011,87.01357009
2012,MN,Carver,CarverMN2012,85.10805371
2013,MN,Carver,CarverMN2013,85.23894037
2014,MN,Carver,CarverMN2014,85.32157287
2015,MN,Carver,CarverMN2015,84.02593979
2016,MN,Carver,CarverMN2016,83.90146596
2017,MN,Carver,CarverMN2017,85.09273633
2018,MN,Carver,CarverMN2018,85.02526597
2019,MN,Carver,CarverMN2019,85.47330721
2009,MO,Platte,PlatteMO2009,73.98802506
2010,MO,Platte,PlatteMO2010,72.54653769
2011,MO,Platte,PlatteMO2011,70.59919315
2012,MO,Platte,PlatteMO2012,70.68483578
2013,MO,Platte,PlatteMO2013,69.41860336
2014,MO,Platte,PlatteMO2014,69.14650044
2015,MO,Platte,PlatteMO2015,69.53490634
2016,MO,Platte,PlatteMO2016,69.59436488
2017,MO,Platte,PlatteMO2017,70.17638795
2018,MO,Platte,PlatteMO2018,69.953588
2019,MO,Platte,PlatteMO2019,70.47373006
2009,MO,Lincoln,LincolnMO2009,80.49994053
2010,MO,Lincoln,LincolnMO2010,81.99480335
2011,MO,Lincoln,LincolnMO2011,81.6713892
2012,MO,Lincoln,LincolnMO2012,81.35440094
2013,MO,Lincoln,LincolnMO2013,78.76492808
2014,MO,Lincoln,LincolnMO2014,77.9593924
2015,MO,Lincoln,LincolnMO2015,77.34933414
2016,MO,Lincoln,LincolnMO2016,75.98745613
2017,MO,Lincoln,LincolnMO2017,76.69971147
2018,MO,Lincoln,LincolnMO2018,77.81122849
2019,MO,Lincoln,LincolnMO2019,77.81408208
2009,MO,Christian,ChristianMO2009,77.0202929
2010,MO,Christian,ChristianMO2010,77.60069388
2011,MO,Christian,ChristianMO2011,76.43059715
2012,MO,Christian,ChristianMO2012,75.46549124
2013,MO,Christian,ChristianMO2013,75.10847722
2014,MO,Christian,ChristianMO2014,74.3910135
2015,MO,Christian,ChristianMO2015,72.8016946
2016,MO,Christian,ChristianMO2016,72.96706267
2017,MO,Christian,ChristianMO2017,74.37967369
2018,MO,Christian,ChristianMO2018,74.78330524
2019,MO,Christian,ChristianMO2019,74.76455303
2009,MO,Clay,ClayMO2009,76.37400526
2010,MO,Clay,ClayMO2010,75.90902014
2011,MO,Clay,ClayMO2011,75.16290193
2012,MO,Clay,ClayMO2012,74.8478239
2013,MO,Clay,ClayMO2013,73.58864891
2014,MO,Clay,ClayMO2014,73.57620158
2015,MO,Clay,ClayMO2015,72.98346715
2016,MO,Clay,ClayMO2016,73.07268292
2017,MO,Clay,ClayMO2017,72.25814746
2018,MO,Clay,ClayMO2018,72.88759788
2019,MO,Clay,ClayMO2019,72.50342795
2009,MO,StLouis,StLouisMO2009,54.44140022
2010,MO,StLouis,StLouisMO2010,50.94964183
2011,MO,StLouis,StLouisMO2011,50.13212705
2012,MO,StLouis,StLouisMO2012,48.8574672
2013,MO,StLouis,StLouisMO2013,48.17635349
2014,MO,StLouis,StLouisMO2014,47.67721949
2015,MO,StLouis,StLouisMO2015,47.80403699
2016,MO,StLouis,StLouisMO2016,47.15349696
2017,MO,StLouis,StLouisMO2017,47.77382349
2018,MO,StLouis,StLouisMO2018,47.74015994
2019,MO,StLouis,StLouisMO2019,48.21713284
2009,MS,Harrison,HarrisonMS2009,66.74588249
2010,MS,Harrison,HarrisonMS2010,67.71958898
2011,MS,Harrison,HarrisonMS2011,65.60923856
2012,MS,Harrison,HarrisonMS2012,64.31148132
2013,MS,Harrison,HarrisonMS2013,62.25769117
2014,MS,Harrison,HarrisonMS2014,59.81569705
2015,MS,Harrison,HarrisonMS2015,57.52126291
2016,MS,Harrison,HarrisonMS2016,55.92952525
2017,MS,Harrison,HarrisonMS2017,55.64256433
2018,MS,Harrison,HarrisonMS2018,55.67746668
2019,MS,Harrison,HarrisonMS2019,56.59208779
2009,MS,Lamar,LamarMS2009,76.84257737
2010,MS,Lamar,LamarMS2010,73.81477715
2011,MS,Lamar,LamarMS2011,72.54028366
2012,MS,Lamar,LamarMS2012,69.49217051
2013,MS,Lamar,LamarMS2013,67.95627174
2014,MS,Lamar,LamarMS2014,68.18836431
2015,MS,Lamar,LamarMS2015,65.88438397
2016,MS,Lamar,LamarMS2016,65.08911693
2017,MS,Lamar,LamarMS2017,65.85925421
2018,MS,Lamar,LamarMS2018,67.50673589
2019,MS,Lamar,LamarMS2019,65.57478168
2009,MS,Lafayette,LafayetteMS2009,61.89251388
2010,MS,Lafayette,LafayetteMS2010,60.61974043
2011,MS,Lafayette,LafayetteMS2011,62.44062843
2012,MS,Lafayette,LafayetteMS2012,63.51181289
2013,MS,Lafayette,LafayetteMS2013,60.26878884
2014,MS,Lafayette,LafayetteMS2014,60.19393724
2015,MS,Lafayette,LafayetteMS2015,60.94222609
2016,MS,Lafayette,LafayetteMS2016,59.00774402
2017,MS,Lafayette,LafayetteMS2017,59.47717912
2018,MS,Lafayette,LafayetteMS2018,61.07499275
2019,MS,Lafayette,LafayetteMS2019,61.66683731
2009,MS,DeSoto,DeSotoMS2009,78.24898512
2010,MS,DeSoto,DeSotoMS2010,77.68428576
2011,MS,DeSoto,DeSotoMS2011,77.1062805
2012,MS,DeSoto,DeSotoMS2012,75.69646544
2013,MS,DeSoto,DeSotoMS2013,74.67898451
2014,MS,DeSoto,DeSotoMS2014,73.42662413
2015,MS,DeSoto,DeSotoMS2015,73.16830444
2016,MS,DeSoto,DeSotoMS2016,72.56134122
2017,MS,DeSoto,DeSotoMS2017,72.51659276
2018,MS,DeSoto,DeSotoMS2018,73.09361297
2019,MS,DeSoto,DeSotoMS2019,73.65916081
2009,MS ,Madison,MadisonMS 2009,74.79679437
2010,MS ,Madison,MadisonMS 2010,74.11963285
2011,MS ,Madison,MadisonMS 2011,74.59671748
2012,MS ,Madison,MadisonMS 2012,72.95989964
2013,MS ,Madison,MadisonMS 2013,72.96771562
2014,MS ,Madison,MadisonMS 2014,73.75618812
2015,MS ,Madison,MadisonMS 2015,73.33306237
2016,MS ,Madison,MadisonMS 2016,72.94434219
2017,MS ,Madison,MadisonMS 2017,72.84319586
2018,MS ,Madison,MadisonMS 2018,73.9957425
2019,MS ,Madison,MadisonMS 2019,74.47734682
2009,MT,Richland,RichlandMT2009,67.94856944
2010,MT,Richland,RichlandMT2010,70.10947694
2011,MT,Richland,RichlandMT2011,72.3477715
2012,MT,Richland,RichlandMT2012,71.17802109
2013,MT,Richland,RichlandMT2013,72.93681024
2014,MT,Richland,RichlandMT2014,70.07814707
2015,MT,Richland,RichlandMT2015,65.76405813
2016,MT,Richland,RichlandMT2016,63.38450679
2017,MT,Richland,RichlandMT2017,63.85117263
2018,MT,Richland,RichlandMT2018,65.83141491
2019,MT,Richland,RichlandMT2019,70.39432318
2009,MT,Madison,MadisonMT2009,74.86384583
2010,MT,Madison,MadisonMT2010,70.29478458
2011,MT,Madison,MadisonMT2011,73.4375
2012,MT,Madison,MadisonMT2012,72.4881996
2013,MT,Madison,MadisonMT2013,75.23899286
2014,MT,Madison,MadisonMT2014,74.67131741
2015,MT,Madison,MadisonMT2015,72.23777156
2016,MT,Madison,MadisonMT2016,74.48816804
2017,MT,Madison,MadisonMT2017,76.34663506
2018,MT,Madison,MadisonMT2018,72.99279302
2019,MT,Madison,MadisonMT2019,75.91085514
2009,MT,Gallatin,GallatinMT2009,64.07480196
2010,MT,Gallatin,GallatinMT2010,65.78312678
2011,MT,Gallatin,GallatinMT2011,65.82801263
2012,MT,Gallatin,GallatinMT2012,64.55523564
2013,MT,Gallatin,GallatinMT2013,64.97607217
2014,MT,Gallatin,GallatinMT2014,64.33251801
2015,MT,Gallatin,GallatinMT2015,64.58554293
2016,MT,Gallatin,GallatinMT2016,63.31384844
2017,MT,Gallatin,GallatinMT2017,64.87966119
2018,MT,Gallatin,GallatinMT2018,64.35063323
2019,MT,Gallatin,GallatinMT2019,65.11547277
2009,MT,Broadwater,BroadwaterMT2009,78.21380244
2010,MT,Broadwater,BroadwaterMT2010,82.18279985
2011,MT,Broadwater,BroadwaterMT2011,80.30050083
2012,MT,Broadwater,BroadwaterMT2012,80.41311832
2013,MT,Broadwater,BroadwaterMT2013,84.99910921
2014,MT,Broadwater,BroadwaterMT2014,82.74579274
2015,MT,Broadwater,BroadwaterMT2015,81.63771712
2016,MT,Broadwater,BroadwaterMT2016,85.08678711
2017,MT,Broadwater,BroadwaterMT2017,89.09122746
2018,MT,Broadwater,BroadwaterMT2018,85.32205146
2019,MT,Broadwater,BroadwaterMT2019,85.13559322
2009,MT,Flathead,FlatheadMT2009,75.47383145
2010,MT,Flathead,FlatheadMT2010,74.20375687
2011,MT,Flathead,FlatheadMT2011,73.81425031
2012,MT,Flathead,FlatheadMT2012,73.82975643
2013,MT,Flathead,FlatheadMT2013,72.62456707
2014,MT,Flathead,FlatheadMT2014,70.88595107
2015,MT,Flathead,FlatheadMT2015,72.11686593
2016,MT,Flathead,FlatheadMT2016,72.08934318
2017,MT,Flathead,FlatheadMT2017,73.67390343
2018,MT,Flathead,FlatheadMT2018,74.26017485
2019,MT,Flathead,FlatheadMT2019,77.01435969
2009,NE,Sarpy,SarpyNE2009,74.78564733
2010,NE,Sarpy,SarpyNE2010,76.5298029
2011,NE,Sarpy,SarpyNE2011,75.4767141
2012,NE,Sarpy,SarpyNE2012,74.87036803
2013,NE,Sarpy,SarpyNE2013,74.45929797
2014,NE,Sarpy,SarpyNE2014,74.08612463
2015,NE,Sarpy,SarpyNE2015,73.92248948
2016,NE,Sarpy,SarpyNE2016,74.12433073
2017,NE,Sarpy,SarpyNE2017,74.19451245
2018,NE,Sarpy,SarpyNE2018,73.89704222
2019,NE,Sarpy,SarpyNE2019,73.71207618
2009,NE,Lancaster,LancasterNE2009,67.18363427
2010,NE,Lancaster,LancasterNE2010,66.71501143
2011,NE,Lancaster,LancasterNE2011,66.02328215
2012,NE,Lancaster,LancasterNE2012,65.61936722
2013,NE,Lancaster,LancasterNE2013,64.64510576
2014,NE,Lancaster,LancasterNE2014,63.97496478
2015,NE,Lancaster,LancasterNE2015,64.03542049
2016,NE,Lancaster,LancasterNE2016,63.5122533
2017,NE,Lancaster,LancasterNE2017,64.10430614
2018,NE,Lancaster,LancasterNE2018,64.16751189
2019,NE,Lancaster,LancasterNE2019,64.43815934
2009,NE,Douglas,DouglasNE2009,68.25263918
2010,NE,Douglas,DouglasNE2010,68.95141492
2011,NE,Douglas,DouglasNE2011,68.8656091
2012,NE,Douglas,DouglasNE2012,67.76839299
2013,NE,Douglas,DouglasNE2013,67.07375764
2014,NE,Douglas,DouglasNE2014,66.02524722
2015,NE,Douglas,DouglasNE2015,65.82673359
2016,NE,Douglas,DouglasNE2016,65.55052137
2017,NE,Douglas,DouglasNE2017,65.25857607
2018,NE,Douglas,DouglasNE2018,65.49462669
2019,NE,Douglas,DouglasNE2019,66.22342319
2009,NV,Elko,ElkoNV2009,72.7377459
2010,NV,Elko,ElkoNV2010,74.7419846
2011,NV,Elko,ElkoNV2011,76.1028485
2012,NV,Elko,ElkoNV2012,74.27738494
2013,NV,Elko,ElkoNV2013,73.68271379
2014,NV,Elko,ElkoNV2014,72.81661783
2015,NV,Elko,ElkoNV2015,71.91017881
2016,NV,Elko,ElkoNV2016,71.45061728
2017,NV,Elko,ElkoNV2017,71.29857783
2018,NV,Elko,ElkoNV2018,73.16702989
2019,NV,Elko,ElkoNV2019,73.10818168
2009,NV,Lyon,LyonNV2009,72.08060112
